,category,amt,first,last,gender,street,city,state,lat,long,merch_lat,merch_long,is_fraud,trans_datetime,age,geometry
6896,shopping_net,968.9,John,Vega,M,4483 Sharp Ferry Apt. 468,Garfield,KS,38.0649,-99.2374,37.301422,-98.46457,1,2020-05-12 23:32:00,34,POINT (-98.46457 37.301422)
6897,personal_care,19.91,Linda,Davis,F,6602 Ortiz Pine Apt. 179,Blooming Grove,TX,32.0758,-96.701,32.075575,-96.574505,1,2020-05-12 23:35:15,47,POINT (-96.574505 32.075575)
6898,shopping_net,1051.89,John,Vega,M,4483 Sharp Ferry Apt. 468,Garfield,KS,38.0649,-99.2374,37.24106,-98.70821,1,2020-05-12 23:36:33,34,POINT (-98.70821 37.24106)
6899,shopping_net,1108.02,John,Vega,M,4483 Sharp Ferry Apt. 468,Garfield,KS,38.0649,-99.2374,37.225054,-99.430178,1,2020-05-12 23:39:21,34,POINT (-99.430178 37.225054)
6900,shopping_net,937.55,Thomas,Cross,M,7566 Thompson Creek Apt. 827,Elkhart,IA,41.8114,-93.4855,41.757957,-92.97898,1,2020-05-12 23:40:48,51,POINT (-92.97898 41.757957)
6901,shopping_pos,919.8,David,Peterson,M,4177 Rosales Summit Apt. 973,Nicholson,PA,41.6412,-75.7641,40.800402000000005,-74.904474,1,2020-05-12 23:47:18,62,POINT (-74.904474 40.800402000000005)
6902,misc_net,750.53,Jose,Campbell,M,550 Cunningham Squares,Dadeville,AL,32.8224,-85.7704,32.77159,-85.66337800000001,1,2020-05-13 00:12:37,48,POINT (-85.66337800000001 32.77159)
6903,misc_net,896.39,Jose,Campbell,M,550 Cunningham Squares,Dadeville,AL,32.8224,-85.7704,32.198214,-85.941289,1,2020-05-13 02:30:51,48,POINT (-85.941289 32.198214)
6904,gas_transport,8.84,Jose,Campbell,M,550 Cunningham Squares,Dadeville,AL,32.8224,-85.7704,31.872532,-85.430818,1,2020-05-13 03:14:32,48,POINT (-85.430818 31.872532)
6905,grocery_pos,326.23,Megan,Hernandez,F,1206 Juan Fort Suite 424,Lockhart,TX,29.8868,-97.6769,30.49302,-98.418856,1,2020-05-13 09:51:42,71,POINT (-98.418856 30.49302)
6906,grocery_pos,291.14,Megan,Hernandez,F,1206 Juan Fort Suite 424,Lockhart,TX,29.8868,-97.6769,29.842042,-97.139679,1,2020-05-13 11:22:02,71,POINT (-97.139679 29.842042)
6907,shopping_pos,964.71,Megan,Hernandez,F,1206 Juan Fort Suite 424,Lockhart,TX,29.8868,-97.6769,30.38728,-98.043653,1,2020-05-13 13:14:58,71,POINT (-98.043653 30.38728)
6908,entertainment,569.44,Jose,Campbell,M,550 Cunningham Squares,Dadeville,AL,32.8224,-85.7704,31.928472,-85.540872,1,2020-05-13 22:03:27,48,POINT (-85.540872 31.928472)
6909,shopping_net,1129.4,Megan,Hernandez,F,1206 Juan Fort Suite 424,Lockhart,TX,29.8868,-97.6769,30.385085,-98.50739,1,2020-05-13 22:11:49,71,POINT (-98.50739 30.385085)
6910,shopping_net,1175.82,Jose,Campbell,M,550 Cunningham Squares,Dadeville,AL,32.8224,-85.7704,32.359092,-85.587907,1,2020-05-13 22:24:29,48,POINT (-85.587907 32.359092)
6911,shopping_net,946.33,Jose,Campbell,M,550 Cunningham Squares,Dadeville,AL,32.8224,-85.7704,33.553033,-84.891141,1,2020-05-13 22:29:52,48,POINT (-84.891141 33.553033)
6912,shopping_net,1095.97,Jose,Campbell,M,550 Cunningham Squares,Dadeville,AL,32.8224,-85.7704,32.131279,-86.00507900000001,1,2020-05-13 23:15:07,48,POINT (-86.00507900000001 32.131279)
6913,shopping_net,983.46,Megan,Hernandez,F,1206 Juan Fort Suite 424,Lockhart,TX,29.8868,-97.6769,30.744505,-97.067615,1,2020-05-13 23:26:48,71,POINT (-97.067615 30.744505)
6914,entertainment,425.0,Megan,Hernandez,F,1206 Juan Fort Suite 424,Lockhart,TX,29.8868,-97.6769,29.713191,-98.554921,1,2020-05-13 23:33:06,71,POINT (-98.554921 29.713191)
6915,shopping_net,916.31,Jose,Campbell,M,550 Cunningham Squares,Dadeville,AL,32.8224,-85.7704,32.976015999999994,-85.089241,1,2020-05-13 23:42:37,48,POINT (-85.089241 32.976015999999994)
6916,grocery_pos,290.67,Jose,Campbell,M,550 Cunningham Squares,Dadeville,AL,32.8224,-85.7704,32.141508,-86.526294,1,2020-05-14 00:05:10,48,POINT (-86.526294 32.141508)
6917,grocery_pos,290.71,Jose,Campbell,M,550 Cunningham Squares,Dadeville,AL,32.8224,-85.7704,33.372101,-86.310038,1,2020-05-14 00:23:40,48,POINT (-86.310038 33.372101)
6918,grocery_pos,289.46,Carrie,Washington,F,6114 Adams Harbor Suite 096,Kingsford Heights,IN,41.4802,-86.6919,40.96556,-85.920355,1,2020-05-14 00:49:29,26,POINT (-85.920355 40.96556)
6919,grocery_pos,269.96,Carrie,Washington,F,6114 Adams Harbor Suite 096,Kingsford Heights,IN,41.4802,-86.6919,41.395308,-85.986099,1,2020-05-14 01:31:38,26,POINT (-85.986099 41.395308)
6920,grocery_pos,303.77,Carrie,Washington,F,6114 Adams Harbor Suite 096,Kingsford Heights,IN,41.4802,-86.6919,42.168401,-87.375058,1,2020-05-14 02:16:29,26,POINT (-87.375058 42.168401)
6921,gas_transport,9.38,Carrie,Washington,F,6114 Adams Harbor Suite 096,Kingsford Heights,IN,41.4802,-86.6919,40.696553,-85.88629300000001,1,2020-05-14 07:25:13,26,POINT (-85.88629300000001 40.696553)
6922,shopping_net,876.91,Jose,Campbell,M,550 Cunningham Squares,Dadeville,AL,32.8224,-85.7704,32.149248,-85.842196,1,2020-05-14 13:57:40,48,POINT (-85.842196 32.149248)
6923,shopping_net,1074.14,Jose,Campbell,M,550 Cunningham Squares,Dadeville,AL,32.8224,-85.7704,32.07502,-86.308299,1,2020-05-14 22:19:53,48,POINT (-86.308299 32.07502)
6924,shopping_net,1276.77,Carrie,Washington,F,6114 Adams Harbor Suite 096,Kingsford Heights,IN,41.4802,-86.6919,42.174728,-86.972444,1,2020-05-14 23:53:49,26,POINT (-86.972444 42.174728)
6925,grocery_pos,278.62,Carrie,Washington,F,6114 Adams Harbor Suite 096,Kingsford Heights,IN,41.4802,-86.6919,41.416493,-86.855429,1,2020-05-15 11:53:17,26,POINT (-86.855429 41.416493)
6926,misc_net,880.28,Carrie,Washington,F,6114 Adams Harbor Suite 096,Kingsford Heights,IN,41.4802,-86.6919,41.30217,-86.63623299999999,1,2020-05-15 22:20:56,26,POINT (-86.63623299999999 41.30217)
6927,shopping_net,848.37,Carrie,Washington,F,6114 Adams Harbor Suite 096,Kingsford Heights,IN,41.4802,-86.6919,40.531528,-85.775364,1,2020-05-15 22:24:37,26,POINT (-85.775364 40.531528)
6928,shopping_net,1055.81,Carrie,Washington,F,6114 Adams Harbor Suite 096,Kingsford Heights,IN,41.4802,-86.6919,42.248078,-86.88362099999999,1,2020-05-15 22:30:04,26,POINT (-86.88362099999999 42.248078)
6929,shopping_net,1044.58,Carrie,Washington,F,6114 Adams Harbor Suite 096,Kingsford Heights,IN,41.4802,-86.6919,40.989387,-85.865454,1,2020-05-15 22:46:09,26,POINT (-85.865454 40.989387)
6930,grocery_pos,312.03,Robin,Smith,F,0537 Margaret Common Suite 526,Coleman,TX,31.8287,-99.427,32.421664,-100.221648,1,2020-05-16 01:33:56,63,POINT (-100.221648 32.421664)
6931,shopping_pos,965.54,Stephanie,Middleton,F,99736 Rose Shoals Apt. 504,Morrisdale,PA,41.0001,-78.2357,41.510577000000005,-77.94913199999999,1,2020-05-16 02:02:16,37,POINT (-77.94913199999999 41.510577000000005)
6932,misc_net,717.17,Stephanie,Middleton,F,99736 Rose Shoals Apt. 504,Morrisdale,PA,41.0001,-78.2357,40.877952,-78.943443,1,2020-05-16 02:18:12,37,POINT (-78.943443 40.877952)
6933,misc_net,832.03,Robin,Smith,F,0537 Margaret Common Suite 526,Coleman,TX,31.8287,-99.427,31.435958000000003,-99.502366,1,2020-05-16 21:12:11,63,POINT (-99.502366 31.435958000000003)
6934,misc_net,763.71,Robin,Smith,F,0537 Margaret Common Suite 526,Coleman,TX,31.8287,-99.427,31.52947,-99.755871,1,2020-05-16 22:03:21,63,POINT (-99.755871 31.52947)
6935,shopping_net,952.66,Robin,Smith,F,0537 Margaret Common Suite 526,Coleman,TX,31.8287,-99.427,32.036362,-98.68722,1,2020-05-16 22:15:01,63,POINT (-98.68722 32.036362)
6936,kids_pets,19.13,Stephanie,Middleton,F,99736 Rose Shoals Apt. 504,Morrisdale,PA,41.0001,-78.2357,40.532924,-78.04899499999999,1,2020-05-16 22:35:08,37,POINT (-78.04899499999999 40.532924)
6937,travel,10.96,Robin,Smith,F,0537 Margaret Common Suite 526,Coleman,TX,31.8287,-99.427,32.606722,-100.121892,1,2020-05-16 22:56:55,63,POINT (-100.121892 32.606722)
6938,shopping_net,1018.71,Robin,Smith,F,0537 Margaret Common Suite 526,Coleman,TX,31.8287,-99.427,31.276107,-100.397188,1,2020-05-16 23:38:10,63,POINT (-100.397188 31.276107)
6939,grocery_pos,356.34,Stephanie,Middleton,F,99736 Rose Shoals Apt. 504,Morrisdale,PA,41.0001,-78.2357,41.09523,-78.139454,1,2020-05-17 00:17:43,37,POINT (-78.139454 41.09523)
6940,entertainment,468.61,Stephanie,Middleton,F,99736 Rose Shoals Apt. 504,Morrisdale,PA,41.0001,-78.2357,40.048701,-78.457932,1,2020-05-17 00:35:27,37,POINT (-78.457932 40.048701)
6941,misc_pos,7.86,Stephanie,Middleton,F,99736 Rose Shoals Apt. 504,Morrisdale,PA,41.0001,-78.2357,40.656285,-77.387529,1,2020-05-17 00:47:15,37,POINT (-77.387529 40.656285)
6942,food_dining,132.82,Stephanie,Middleton,F,99736 Rose Shoals Apt. 504,Morrisdale,PA,41.0001,-78.2357,41.744892,-78.109832,1,2020-05-17 02:09:43,37,POINT (-78.109832 41.744892)
6943,grocery_pos,288.3,Zachary,Boone,M,3703 Benson Wells,Palmyra,NY,43.0622,-77.2218,43.383841,-76.413249,1,2020-05-17 02:36:24,97,POINT (-76.413249 43.383841)
6944,grocery_pos,324.74,Zachary,Boone,M,3703 Benson Wells,Palmyra,NY,43.0622,-77.2218,42.87605,-77.54034200000001,1,2020-05-17 06:44:29,97,POINT (-77.54034200000001 42.87605)
6945,shopping_pos,769.35,Stephanie,Middleton,F,99736 Rose Shoals Apt. 504,Morrisdale,PA,41.0001,-78.2357,40.660602,-78.673997,1,2020-05-17 11:16:29,37,POINT (-78.673997 40.660602)
6946,shopping_net,921.48,Robin,Smith,F,0537 Margaret Common Suite 526,Coleman,TX,31.8287,-99.427,31.111436,-98.563461,1,2020-05-17 17:21:59,63,POINT (-98.563461 31.111436)
6947,personal_care,21.0,Stephanie,Middleton,F,99736 Rose Shoals Apt. 504,Morrisdale,PA,41.0001,-78.2357,41.489279,-78.305863,1,2020-05-17 22:01:45,37,POINT (-78.305863 41.489279)
6948,shopping_pos,982.1,Robin,Smith,F,0537 Margaret Common Suite 526,Coleman,TX,31.8287,-99.427,31.086985,-100.100451,1,2020-05-17 22:09:02,63,POINT (-100.100451 31.086985)
6949,health_fitness,22.35,Stephanie,Middleton,F,99736 Rose Shoals Apt. 504,Morrisdale,PA,41.0001,-78.2357,41.863258,-77.681533,1,2020-05-17 22:14:14,37,POINT (-77.681533 41.863258)
6950,shopping_pos,943.99,Zachary,Boone,M,3703 Benson Wells,Palmyra,NY,43.0622,-77.2218,43.245853,-78.08079599999999,1,2020-05-17 22:22:23,97,POINT (-78.08079599999999 43.245853)
6951,shopping_pos,925.87,Robin,Smith,F,0537 Margaret Common Suite 526,Coleman,TX,31.8287,-99.427,31.958303000000004,-99.493034,1,2020-05-17 23:01:22,63,POINT (-99.493034 31.958303000000004)
6952,personal_care,26.06,Stephanie,Middleton,F,99736 Rose Shoals Apt. 504,Morrisdale,PA,41.0001,-78.2357,40.234929,-78.12945400000001,1,2020-05-17 23:24:16,37,POINT (-78.12945400000001 40.234929)
6953,health_fitness,19.34,Zachary,Boone,M,3703 Benson Wells,Palmyra,NY,43.0622,-77.2218,43.696085,-76.51573499999999,1,2020-05-17 23:58:57,97,POINT (-76.51573499999999 43.696085)
6954,misc_net,696.33,Lisa,Collins,F,44197 Jeffrey Port Suite 050,Bridgeport,NJ,39.8016,-75.3478,40.107258,-74.750941,1,2020-05-18 01:23:16,45,POINT (-74.750941 40.107258)
6955,grocery_pos,317.68,Rebecca,Butler,F,0665 Lisa Alley,Winger,MN,47.5375,-95.9941,48.234966,-95.775334,1,2020-05-18 02:24:49,59,POINT (-95.775334 48.234966)
6956,grocery_pos,295.43,Zachary,Boone,M,3703 Benson Wells,Palmyra,NY,43.0622,-77.2218,43.675726,-77.604196,1,2020-05-18 03:36:25,97,POINT (-77.604196 43.675726)
6957,grocery_pos,307.86,Rebecca,Butler,F,0665 Lisa Alley,Winger,MN,47.5375,-95.9941,47.868111,-96.688653,1,2020-05-18 04:34:37,59,POINT (-96.688653 47.868111)
6958,misc_net,905.0,Rebecca,Butler,F,0665 Lisa Alley,Winger,MN,47.5375,-95.9941,48.21106,-96.661536,1,2020-05-18 19:59:21,59,POINT (-96.661536 48.21106)
6959,travel,12.36,Zachary,Boone,M,3703 Benson Wells,Palmyra,NY,43.0622,-77.2218,42.928299,-77.3623,1,2020-05-18 21:00:17,97,POINT (-77.3623 42.928299)
6960,shopping_net,991.91,Zachary,Boone,M,3703 Benson Wells,Palmyra,NY,43.0622,-77.2218,43.47239,-77.23808000000001,1,2020-05-18 22:43:41,97,POINT (-77.23808000000001 43.47239)
6961,travel,9.16,Lisa,Collins,F,44197 Jeffrey Port Suite 050,Bridgeport,NJ,39.8016,-75.3478,38.852024,-75.27278299999999,1,2020-05-18 23:02:37,45,POINT (-75.27278299999999 38.852024)
6962,home,356.59,Rebecca,Butler,F,0665 Lisa Alley,Winger,MN,47.5375,-95.9941,47.268959,-95.234728,1,2020-05-18 23:36:36,59,POINT (-95.234728 47.268959)
6963,shopping_pos,936.88,Lisa,Collins,F,44197 Jeffrey Port Suite 050,Bridgeport,NJ,39.8016,-75.3478,39.056137,-75.548472,1,2020-05-18 23:44:14,45,POINT (-75.548472 39.056137)
6964,grocery_pos,336.15,Lisa,Collins,F,44197 Jeffrey Port Suite 050,Bridgeport,NJ,39.8016,-75.3478,38.936855,-75.503562,1,2020-05-19 00:12:28,45,POINT (-75.503562 38.936855)
6965,grocery_pos,337.9,Lisa,Collins,F,44197 Jeffrey Port Suite 050,Bridgeport,NJ,39.8016,-75.3478,38.996517,-74.629143,1,2020-05-19 00:34:24,45,POINT (-74.629143 38.996517)
6966,shopping_net,711.2,Patricia,Leach,F,71309 Martinez Stravenue,Kingsport,TN,36.4715,-82.4834,36.554055,-82.576303,1,2020-05-19 00:52:26,38,POINT (-82.576303 36.554055)
6967,shopping_net,1057.68,Patricia,Leach,F,71309 Martinez Stravenue,Kingsport,TN,36.4715,-82.4834,36.253441,-82.978411,1,2020-05-19 01:50:53,38,POINT (-82.978411 36.253441)
6968,grocery_pos,315.26,Rebecca,Butler,F,0665 Lisa Alley,Winger,MN,47.5375,-95.9941,47.807125,-96.556217,1,2020-05-19 02:11:15,59,POINT (-96.556217 47.807125)
6969,grocery_pos,302.71,Rebecca,Butler,F,0665 Lisa Alley,Winger,MN,47.5375,-95.9941,47.642595,-96.815405,1,2020-05-19 02:48:53,59,POINT (-96.815405 47.642595)
6970,grocery_pos,349.18,Lisa,Collins,F,44197 Jeffrey Port Suite 050,Bridgeport,NJ,39.8016,-75.3478,39.830033,-74.551653,1,2020-05-19 02:54:07,45,POINT (-74.551653 39.830033)
6971,shopping_pos,692.59,Lisa,Collins,F,44197 Jeffrey Port Suite 050,Bridgeport,NJ,39.8016,-75.3478,40.417364,-74.94330500000001,1,2020-05-19 06:39:48,45,POINT (-74.94330500000001 40.417364)
6972,gas_transport,11.02,Justin,Carter,M,853 Miller Bypass Suite 802,Broomfield,CO,39.8854,-105.1139,39.320012,-104.909823,1,2020-05-19 09:25:17,57,POINT (-104.909823 39.320012)
6973,gas_transport,8.29,Lisa,Collins,F,44197 Jeffrey Port Suite 050,Bridgeport,NJ,39.8016,-75.3478,39.934118,-74.706347,1,2020-05-19 10:25:44,45,POINT (-74.706347 39.934118)
6974,misc_pos,774.77,Lisa,Collins,F,44197 Jeffrey Port Suite 050,Bridgeport,NJ,39.8016,-75.3478,40.612686,-75.4334,1,2020-05-19 11:27:34,45,POINT (-75.4334 40.612686)
6975,misc_net,936.33,Rebecca,Butler,F,0665 Lisa Alley,Winger,MN,47.5375,-95.9941,47.583553,-96.767706,1,2020-05-19 22:19:53,59,POINT (-96.767706 47.583553)
6976,entertainment,442.43,Lisa,Collins,F,44197 Jeffrey Port Suite 050,Bridgeport,NJ,39.8016,-75.3478,39.136103000000006,-75.045834,1,2020-05-19 22:42:06,45,POINT (-75.045834 39.136103000000006)
6977,shopping_net,1080.21,Justin,Carter,M,853 Miller Bypass Suite 802,Broomfield,CO,39.8854,-105.1139,39.410187,-104.889125,1,2020-05-19 22:45:19,57,POINT (-104.889125 39.410187)
6978,misc_pos,7.3,Justin,Carter,M,853 Miller Bypass Suite 802,Broomfield,CO,39.8854,-105.1139,39.275483,-104.952954,1,2020-05-19 22:54:27,57,POINT (-104.952954 39.275483)
6979,home,259.05,Patricia,Leach,F,71309 Martinez Stravenue,Kingsport,TN,36.4715,-82.4834,36.828212,-81.999852,1,2020-05-19 23:02:13,38,POINT (-81.999852 36.828212)
6980,shopping_pos,986.7,Lisa,Collins,F,44197 Jeffrey Port Suite 050,Bridgeport,NJ,39.8016,-75.3478,40.790414,-74.884242,1,2020-05-19 23:15:05,45,POINT (-74.884242 40.790414)
6981,shopping_pos,878.13,Justin,Carter,M,853 Miller Bypass Suite 802,Broomfield,CO,39.8854,-105.1139,40.595614000000005,-104.197929,1,2020-05-19 23:31:08,57,POINT (-104.197929 40.595614000000005)
6982,shopping_pos,876.21,Justin,Carter,M,853 Miller Bypass Suite 802,Broomfield,CO,39.8854,-105.1139,40.353338,-105.293276,1,2020-05-19 23:39:46,57,POINT (-105.293276 40.353338)
6983,shopping_pos,864.69,Justin,Carter,M,853 Miller Bypass Suite 802,Broomfield,CO,39.8854,-105.1139,40.352165,-104.479714,1,2020-05-19 23:44:47,57,POINT (-104.479714 40.352165)
6984,misc_net,843.7,Rebecca,Butler,F,0665 Lisa Alley,Winger,MN,47.5375,-95.9941,47.368753000000005,-95.092051,1,2020-05-19 23:57:04,59,POINT (-95.092051 47.368753000000005)
6985,grocery_pos,325.16,Patricia,Leach,F,71309 Martinez Stravenue,Kingsport,TN,36.4715,-82.4834,35.494401,-81.693348,1,2020-05-20 01:18:56,38,POINT (-81.693348 35.494401)
6986,grocery_pos,300.56,John,Stevens,M,428 Morgan River,Hudson,NY,42.247,-73.7552,42.959926,-73.9598,1,2020-05-20 03:31:35,27,POINT (-73.9598 42.959926)
6987,health_fitness,14.13,Patricia,Leach,F,71309 Martinez Stravenue,Kingsport,TN,36.4715,-82.4834,35.759923,-82.597042,1,2020-05-20 22:14:18,38,POINT (-82.597042 35.759923)
6988,grocery_pos,260.11,Justin,Carter,M,853 Miller Bypass Suite 802,Broomfield,CO,39.8854,-105.1139,39.786029,-105.504504,1,2020-05-20 22:49:45,57,POINT (-105.504504 39.786029)
6989,gas_transport,12.53,James,Leon,M,826 Benjamin Stravenue,Alexandria,VA,38.832,-77.12,37.853668,-77.688546,1,2020-05-21 00:16:12,33,POINT (-77.688546 37.853668)
6990,grocery_pos,271.43,John,Stevens,M,428 Morgan River,Hudson,NY,42.247,-73.7552,42.797544,-73.307973,1,2020-05-21 00:36:55,27,POINT (-73.307973 42.797544)
6991,gas_transport,10.74,John,Stevens,M,428 Morgan River,Hudson,NY,42.247,-73.7552,41.489072,-73.436143,1,2020-05-21 00:40:32,27,POINT (-73.436143 41.489072)
6992,gas_transport,10.99,Bethany,Andrade,F,7898 Wanda Springs,Corona,CA,33.8419,-117.6043,32.901524,-116.782926,1,2020-05-21 00:44:54,59,POINT (-116.782926 32.901524)
6993,grocery_pos,300.43,Bethany,Andrade,F,7898 Wanda Springs,Corona,CA,33.8419,-117.6043,33.846439000000004,-117.775976,1,2020-05-21 00:54:25,59,POINT (-117.775976 33.846439000000004)
6994,grocery_pos,320.01,Bethany,Andrade,F,7898 Wanda Springs,Corona,CA,33.8419,-117.6043,33.72149,-116.871264,1,2020-05-21 01:32:48,59,POINT (-116.871264 33.72149)
6995,grocery_pos,306.33,John,Stevens,M,428 Morgan River,Hudson,NY,42.247,-73.7552,42.405724,-73.992248,1,2020-05-21 02:02:26,27,POINT (-73.992248 42.405724)
6996,gas_transport,14.06,Bethany,Andrade,F,7898 Wanda Springs,Corona,CA,33.8419,-117.6043,34.328038,-117.780184,1,2020-05-21 02:18:46,59,POINT (-117.780184 34.328038)
6997,misc_net,794.95,James,Leon,M,826 Benjamin Stravenue,Alexandria,VA,38.832,-77.12,37.906595,-76.18171600000001,1,2020-05-21 02:27:55,33,POINT (-76.18171600000001 37.906595)
6998,grocery_pos,306.59,James,Leon,M,826 Benjamin Stravenue,Alexandria,VA,38.832,-77.12,38.928014000000005,-77.890338,1,2020-05-21 02:56:48,33,POINT (-77.890338 38.928014000000005)
6999,misc_net,792.7,John,Stevens,M,428 Morgan River,Hudson,NY,42.247,-73.7552,41.904877,-73.838099,1,2020-05-21 04:18:07,27,POINT (-73.838099 41.904877)
7000,misc_net,814.18,John,Stevens,M,428 Morgan River,Hudson,NY,42.247,-73.7552,41.387253,-74.216732,1,2020-05-21 05:03:39,27,POINT (-74.216732 41.387253)
7001,grocery_pos,306.33,James,Leon,M,826 Benjamin Stravenue,Alexandria,VA,38.832,-77.12,38.44061,-77.460291,1,2020-05-21 11:12:53,33,POINT (-77.460291 38.44061)
7002,misc_pos,7.76,Bethany,Andrade,F,7898 Wanda Springs,Corona,CA,33.8419,-117.6043,33.238405,-118.373157,1,2020-05-21 22:07:26,59,POINT (-118.373157 33.238405)
7003,shopping_net,922.16,Bethany,Andrade,F,7898 Wanda Springs,Corona,CA,33.8419,-117.6043,34.383644,-117.479846,1,2020-05-21 22:10:52,59,POINT (-117.479846 34.383644)
7004,misc_net,846.2,Bethany,Andrade,F,7898 Wanda Springs,Corona,CA,33.8419,-117.6043,34.441286,-117.148876,1,2020-05-21 22:12:33,59,POINT (-117.148876 34.441286)
7005,kids_pets,16.38,John,Stevens,M,428 Morgan River,Hudson,NY,42.247,-73.7552,42.415671,-74.233956,1,2020-05-21 22:35:22,27,POINT (-74.233956 42.415671)
7006,personal_care,19.31,James,Leon,M,826 Benjamin Stravenue,Alexandria,VA,38.832,-77.12,37.957702000000005,-77.62435500000001,1,2020-05-21 22:38:51,33,POINT (-77.62435500000001 37.957702000000005)
7007,shopping_net,935.43,James,Leon,M,826 Benjamin Stravenue,Alexandria,VA,38.832,-77.12,39.784588,-77.911422,1,2020-05-21 22:42:37,33,POINT (-77.911422 39.784588)
7008,shopping_net,898.9,James,Leon,M,826 Benjamin Stravenue,Alexandria,VA,38.832,-77.12,39.196358,-76.26411800000001,1,2020-05-21 22:46:31,33,POINT (-76.26411800000001 39.196358)
7009,shopping_pos,859.23,James,Leon,M,826 Benjamin Stravenue,Alexandria,VA,38.832,-77.12,38.16311,-77.127682,1,2020-05-21 23:19:53,33,POINT (-77.127682 38.16311)
7010,shopping_net,990.3,John,Stevens,M,428 Morgan River,Hudson,NY,42.247,-73.7552,43.185628,-72.975822,1,2020-05-21 23:27:59,27,POINT (-72.975822 43.185628)
7011,health_fitness,22.71,James,Leon,M,826 Benjamin Stravenue,Alexandria,VA,38.832,-77.12,38.118145,-76.41828100000001,1,2020-05-21 23:46:09,33,POINT (-76.41828100000001 38.118145)
7012,gas_transport,9.52,Bethany,Andrade,F,7898 Wanda Springs,Corona,CA,33.8419,-117.6043,33.056374,-116.843286,1,2020-05-22 00:45:31,59,POINT (-116.843286 33.056374)
7013,gas_transport,9.89,James,Leon,M,826 Benjamin Stravenue,Alexandria,VA,38.832,-77.12,38.672694,-76.683063,1,2020-05-22 01:12:33,33,POINT (-76.683063 38.672694)
7014,grocery_pos,321.37,James,Leon,M,826 Benjamin Stravenue,Alexandria,VA,38.832,-77.12,38.574491,-76.445311,1,2020-05-22 01:17:06,33,POINT (-76.445311 38.574491)
7015,grocery_pos,309.75,Bethany,Andrade,F,7898 Wanda Springs,Corona,CA,33.8419,-117.6043,34.412104,-117.261366,1,2020-05-22 01:43:36,59,POINT (-117.261366 34.412104)
7016,grocery_pos,338.93,Bethany,Andrade,F,7898 Wanda Springs,Corona,CA,33.8419,-117.6043,33.657321,-117.158468,1,2020-05-22 04:32:41,59,POINT (-117.158468 33.657321)
7017,shopping_net,900.29,Jacqueline,Prince,F,27823 Andrew Underpass Suite 948,Metairie,LA,29.9975,-90.2146,29.433387,-90.242515,1,2020-05-22 16:23:08,73,POINT (-90.242515 29.433387)
7018,grocery_pos,300.19,Jacqueline,Prince,F,27823 Andrew Underpass Suite 948,Metairie,LA,29.9975,-90.2146,30.201566,-90.26487,1,2020-05-22 20:49:05,73,POINT (-90.26487 30.201566)
7019,misc_net,750.87,James,Leon,M,826 Benjamin Stravenue,Alexandria,VA,38.832,-77.12,39.598845,-76.124706,1,2020-05-22 21:07:35,33,POINT (-76.124706 39.598845)
7020,health_fitness,19.9,Jacqueline,Prince,F,27823 Andrew Underpass Suite 948,Metairie,LA,29.9975,-90.2146,30.089477,-89.689751,1,2020-05-22 22:38:52,73,POINT (-89.689751 30.089477)
7021,misc_net,753.02,Jacqueline,Prince,F,27823 Andrew Underpass Suite 948,Metairie,LA,29.9975,-90.2146,29.311329,-90.751905,1,2020-05-22 23:12:17,73,POINT (-90.751905 29.311329)
7022,shopping_net,1128.68,Bethany,Andrade,F,7898 Wanda Springs,Corona,CA,33.8419,-117.6043,33.366314,-117.074425,1,2020-05-22 23:41:54,59,POINT (-117.074425 33.366314)
7023,grocery_pos,318.65,Linda,Davis,F,493 Todd Views,Gaithersburg,MD,39.2335,-77.1458,39.510816,-77.31071999999999,1,2020-05-23 00:31:15,89,POINT (-77.31071999999999 39.510816)
7024,grocery_pos,342.42,Megan,Murphy,F,53696 Laura Radial,Holstein,NE,40.4542,-98.6538,41.298393,-98.537031,1,2020-05-23 01:14:43,75,POINT (-98.537031 41.298393)
7025,gas_transport,8.47,Jacqueline,Prince,F,27823 Andrew Underpass Suite 948,Metairie,LA,29.9975,-90.2146,30.525897,-90.038943,1,2020-05-23 01:47:13,73,POINT (-90.038943 30.525897)
7026,gas_transport,12.87,Linda,Davis,F,493 Todd Views,Gaithersburg,MD,39.2335,-77.1458,40.088278,-77.878508,1,2020-05-23 02:13:11,89,POINT (-77.878508 40.088278)
7027,grocery_pos,330.54,Linda,Davis,F,493 Todd Views,Gaithersburg,MD,39.2335,-77.1458,39.075412,-77.68523,1,2020-05-23 02:45:09,89,POINT (-77.68523 39.075412)
7028,grocery_pos,306.27,Linda,Davis,F,493 Todd Views,Gaithersburg,MD,39.2335,-77.1458,38.861953,-77.439394,1,2020-05-23 13:55:21,89,POINT (-77.439394 38.861953)
7029,personal_care,48.07,Megan,Murphy,F,53696 Laura Radial,Holstein,NE,40.4542,-98.6538,40.094864,-98.891507,1,2020-05-23 15:40:02,75,POINT (-98.891507 40.094864)
7030,shopping_net,886.79,Jacqueline,Prince,F,27823 Andrew Underpass Suite 948,Metairie,LA,29.9975,-90.2146,29.51661,-89.879044,1,2020-05-23 18:05:37,73,POINT (-89.879044 29.51661)
